"avg_watch_time","caption","collaborators","comment_sentiment_rate","comments","created_date","created_time","eng_rate_by_reach","eng_rate_by_views","engagement","engagement_rate","follower_change_24h","followers","id","image","likes","link","media_id","product_tags","profile_visits","reach","reach_rate","saved","shares","timezone","type","username","views"
"9194","If your debts are making you anxious, it’s time to rethink them🧐

[debt, money, investing, payments, explore page, finance]","karthikrangappa","18.77","5","2025-06-18","2025-06-18T17:30:31.000000+0530","4.44","2.81","875","0.6",,"113648","17842975512512506","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17842975512512506/509289198_17925660156075017_7561867813373536824_n.jpg","677","https://www.instagram.com/reel/DLCo6yCC10q/","3657665808689749290_62271955016",,,"17331","15.25","87","106","IST","reel","zero1byzerodha","27386"
,"Being on your own track doesn’t mean that your behind🫰

[money, life, explore page, finance, decisions]",,,"4","2025-07-08","2025-07-08T17:41:49.000000+0530","7.02","3.91","829","0.59","725","120953","17853100656478387","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17853100656478387/516836928_17927834025075017_3241612514279657782_n.jpg","704","https://www.instagram.com/p/DL2KnqVNS1y/","3672169252144885106_62271955016",,"47","10826","8.95","52","69","IST","image","zero1byzerodha","19456"
,"Guess who’s coming to the Zero1 Fest?
The official Professor of Tomfoolery, Kenneth ‘Kenny’ Sebastian ✨

From comedian to singer, writer to director, Kenny has worn many hats and tickled many funny bones. With over 2000 shows under his belt, we were sure that if someone can make money funny, it’s our Simple Ken ⭐

Join us on 14th March to catch him LIVE ⚡
You can earn your pass through the Zero1 App.
Link in bio!

[fest, panelist, explore page, Bangalore, stand up comedy]",,,"1","2025-02-19","2025-02-19T18:06:09.000000+0530","3.91","2.72","431","0.59",,"59440","17997256811760245","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17997256811760245/480593953_17912296524075017_2010138654932320752_n.jpg","351","https://www.instagram.com/p/DGQS6PPtLRg/","3571437671441282144_62271955016",,"220","9242","15.55","9","70","IST","image","zero1byzerodha","13290"
"11154","Some things you earn no? 

Attempt mission on the Zero1 App⚡
Link in bio!

[Bangalore, finance, friends, explore page, valentines day]",,"16.46","9","2025-02-11","2025-02-11T17:31:24.000000+0530","4.16","2.53","402","0.58",,"59130","18066664432878674","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18066664432878674/477195331_17911342320075017_1153099127936912387_n.jpg","336","https://www.instagram.com/reel/DF7oACVMY1b/","3565619454357376347_62271955016",,,"8653","14.63","15","42","IST","reel","zero1byzerodha","14219"
"9562","Moral of the story: don’t compare your CTC 💸

[finance, CTC, money, explore page, salary]",,,"2","2025-01-09","2025-01-09T17:22:35.000000+0530","4.93","2.71","485","0.57",,"57686","17953637519883330","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17953637519883330/472011347_1299791061269226_1548819187939629538_n.jpg","327","https://www.instagram.com/reel/DEmpFMLSMSc/","3541698833552032924_62271955016",,,"7428","12.88","37","119","IST","reel","zero1byzerodha","13510"
"11346","It's all fun and games until it's your turn to pay taxes💸

[podcast, women, girl boss, actor, explore page]",,,"1","2025-04-26","2025-04-26T17:30:23.000000+0530","2.95","1.85","609","0.57",,"93580","18092330644600460","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18092330644600460/491460443_17919696765075017_3308052795391016936_n.jpg","536","https://www.instagram.com/reel/DI6Kt8epgls/","3619252388325886316_62271955016",,,"19456","20.79","36","36","IST","reel","zero1byzerodha","31044"
"9379","Something’s cooking🫣

[fest, explore page, confidential, coming soon]",,"19.05","7","2025-01-17","2025-01-17T18:40:24.000000+0530","3.82","1.7","2004","0.57",,"58140","18019115471427666","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18019115471427666/473782879_17908492992075017_6928393610518352244_n.jpg","324","https://www.instagram.com/reel/DE7YD9zy_8G/","3547534957126352646_62271955016",,,"15665","26.94","267","1406","IST","reel","zero1byzerodha","35229"
"8459","Rule no.1: Always back calculate
Rule no.2: Diversify your assets

[women, finance, girl boss, invest, explore page]",,,"1","2025-01-28","2025-01-28T17:52:12.000000+0530","4.22","3.17","484","0.57",,"58603","17850314526391542","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17850314526391542/475406456_1671894640032670_1051853997302189223_n.jpg","334","https://www.instagram.com/reel/DFXnMNGS9v-/","3555482793344228350_62271955016",,,"9732","16.61","76","73","IST","reel","zero1byzerodha","12949"
"16883","That moment when you realize everything costs extra🥲

[hidden fees, explore page, trend, apple, iphone, money]",,,"4","2025-07-18","2025-07-18T17:30:06.000000+0530","3.98","2.33","798","0.57","635","123768","17870111694404225","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17870111694404225/520713058_17928938616075017_8573372130844184847_n.jpg","705","https://www.instagram.com/reel/DMP4uSnPqsr/","3679408892271307563_62271955016",,,"18399","14.87","23","66","IST","reel","zero1byzerodha","31459"
"11210","Think again before you make these switches in your life💸

[finance, money, explore page, EMI, luxury lifestyle]",,,"3","2025-01-02","2025-01-02T18:02:03.000000+0530","5.48","3.54","451","0.57",,"56979","18063745822884686","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18063745822884686/472232574_17906676006075017_2913127037097675385_n.jpg","319","https://www.instagram.com/reel/DEUsLSgya1J/","3536645897230855497_62271955016",,,"6575","11.54","38","91","IST","reel","zero1byzerodha","10180"
"11620","Sometimes, rejection is just redirection🫰

[business, start-up, explore page, money, funding]","tarunsmehta","-0.1","13","2025-07-10","2025-07-10T17:30:32.000000+0530","4.81","2.85","772","0.56","954","121357","18519856057026524","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18519856057026524/518181353_17928052260075017_6847877752046533848_n.jpg","661","https://www.instagram.com/reel/DL7SchToSjT/","3673611045796128979_62271955016",,,"14936","12.31","44","54","IST","reel","zero1byzerodha","25163"
"6151","*proceeds to delete the app*🫡

[quick commerce app, delivery, explore page, trend]",,,"3","2025-02-13","2025-02-13T17:54:07.000000+0530","3.93","2.08","396","0.56",,"59169","17938789136849239","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17938789136849239/477159147_17911567698075017_802353081602170714_n.jpg","327","https://www.instagram.com/reel/DGA0DQuMeGD/","3567079827409330563_62271955016",,,"8522","14.4","5","61","IST","reel","zero1byzerodha","16120"
,"It is what it is🥹

[Gen Z, explore page, trend, life, work]",,,"1","2025-07-24","2025-07-24T14:57:31.000000+0530","7.06","2.88","812","0.55","729","125128","18362256202194629","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18362256202194629/521899771_17929604631075017_5765745607785584191_n.jpg","681","https://www.instagram.com/p/DMfEiWVyryY/","3683682972848536728_62271955016",,"61","10619","8.49","68","62","IST","carousel","zero1byzerodha","26069"
,"Can’t even describe the DEGREE of pain 🥲

[MBA, appraisal, job, explore page, salary]","prateek_learnapp","13.25","7","2025-06-02","2025-06-02T17:51:15.000000+0530","6.11","3.03","795","0.55",,"108436","18046222577407909","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18046222577407909/503026107_17923804662075017_5362311864353248088_n.jpg","592","https://www.instagram.com/p/DKZfFQkzj-X/","3646082074169720727_62271955016",,"89","10595","9.77","48","148","IST","carousel","zero1byzerodha","21353"
,"This is your reminder to start🫰🏼

[investing, money, finance, explore page]",,"23.77","8","2025-05-05","2025-05-05T18:00:15.000000+0530","5.53","4.06","638","0.55",,"95254","18066442036816862","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18066442036816862/495314141_17920592343075017_2090637802112787047_n.jpg","517","https://www.instagram.com/p/DJRZ2tGP1Bx/","3625792885447676017_62271955016",,"39","10113","10.62","34","79","IST","image","zero1byzerodha","13758"
"9527","3 Shows, 1 Channel
Your ZERO to 1 Business & Career journey starts here🫰
Zero1 Hustle⚡
Link in bio!",,,"2","2025-01-23","2025-01-23T17:50:52.000000+0530","4.05","2.59","371","0.54",,"58360","18056449600979730","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18056449600979730/472493016_579533448377785_6131070227991774809_n.jpg","315","https://www.instagram.com/reel/DFKvJITSCWp/","3551858591709799849_62271955016",,,"8050","13.79","9","45","IST","reel","zero1byzerodha","12565"
"10332","You know that saying ‘try, try until you succeed’? Yeah, turns out it works🫰

[start-up, explore page, business, finance, money, salary]",,,"0","2025-06-22","2025-06-22T14:00:08.000000+0530","4.56","2.78","768","0.54",,"117190","18085890565707998","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18085890565707998/502373952_17926057185075017_2117384189095635393_n.jpg","636","https://www.instagram.com/reel/DLMj_N1yAKV/","3660458872961237653_62271955016",,,"15779","13.46","83","49","IST","reel","zero1byzerodha","25865"
,"As a Zero1 finance enthu, your favourite word is...🥹🤭

[Hr, work-life, interns, explore page, fun, money]",,"10.86","9","2025-07-05","2025-07-05T17:51:16.000000+0530","6.92","2.51","699","0.53","381","120584","18064471565323648","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18064471565323648/515776067_17927505273075017_2668055948717715590_n.jpg","633","https://www.instagram.com/p/DLudUNSy1vg/","3669999678365850592_62271955016",,"52","9576","7.94","21","36","IST","carousel","zero1byzerodha","26412"
,"IDK who needs to hear this,
but Financial health can not exist without Mental and Physical health 🙅

[work-life balance, explore page, health, finance]",,,"3","2025-01-03","2025-01-03T17:16:04.000000+0530","4.53","3.69","336","0.52",,"57026","17903496719997995","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17903496719997995/472240515_17906793837075017_3753719699926468601_n.jpg","292","https://www.instagram.com/p/DEXL0Xjyc0P/","3537348009543716111_62271955016",,"26","6936","12.16","19","22","IST","image","zero1byzerodha","8502"
,"There’s more to the problem than meets the eye😶‍🌫️

[problems, over-spending, debt, explore page, finance]",,,"1","2025-07-20","2025-07-20T14:18:37.000000+0530","7.36","3.13","828","0.51","598","124171","18046697675259694","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18046697675259694/521444080_17929150545075017_3605868488430910444_n.jpg","635","https://www.instagram.com/p/DMUs56Cy62u/","3680764288849128878_62271955016",,"34","9494","7.65","63","129","IST","carousel","zero1byzerodha","22304"
,"It’s all about the little things🫰

[life, joy, money, explore page, spare change]",,"22.85","5","2025-07-03","2025-07-03T11:47:29.000000+0530","7.18","3.3","657","0.5",,"119949","17874695778369388","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17874695778369388/515015592_17927264484075017_7979472222679804915_n.jpg","596","https://www.instagram.com/p/DLoqGHTyt2k/","3668367034611850660_62271955016",,"38","8706","7.26","24","32","IST","image","zero1byzerodha","18967"
,"The person you’re trying to reach is currently busy prepping for the fest📞⚡

[fest, coming soon, march, date reveal, Bangalore, explore page, Holi]",,"34.25","25","2025-01-20","2025-01-20T18:08:08.000000+0530","3.12","2","344","0.5",,"58250","18056721079958393","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18056721079958393/474313404_17908844931075017_7775422850822922550_n.jpg","267","https://www.instagram.com/p/DFDDSgzSiU9/","3549695397608432957_62271955016",,"197","9650","16.57","9","43","IST","image","zero1byzerodha","15023"
,"The EMI trap doesn’t really feel real until you’re knees-deep in it 😢

[EMI, trap, explore page, loan, money, finance]",,,"3","2025-06-14","2025-06-14T16:08:53.000000+0530","6.51","3.3","738","0.5",,"112561","18069035956989366","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18069035956989366/506287312_17925192924075017_5429910429341636205_n.jpg","563","https://www.instagram.com/p/DK4M5-pyoeE/","3654727858452596612_62271955016",,"67","9748","8.66","69","103","IST","carousel","zero1byzerodha","19267"
"13301","Let’s see where your priorities lie 👀
What would you choose?",,"25.24","7","2025-06-05","2025-06-05T17:00:06.000000+0530","2.43","1.28","654","0.49",,"109557","17907467019158729","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17907467019158729/503617120_1475341627179145_6764870242291988154_n.jpg","529","https://www.instagram.com/reel/DKhHENGMS8w/","3648228248412827440_62271955016",,,"24048","21.95","48","70","IST","reel","zero1byzerodha","45671"
"8134","Good negotiators know when to speak and when to listen🙌

[negotiation, funding, money, girl boss, women, explore page]",,,"0","2025-01-18","2025-01-18T19:31:07.000000+0530","3.84","2.52","375","0.48",,"58160","18029068502280234","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18029068502280234/474162936_17908614762075017_3645961373243854049_n.jpg","279","https://www.instagram.com/reel/DE-Cd_LSHif/","3548284413207410847_62271955016",,,"8615","14.81","52","44","IST","reel","zero1byzerodha","13114"
"9616","Don't let others define the trajectory of you're dreams😤

Episode now live on Zero1 Hustle's Girlboss⚡
Link in bio🔗

[dreams, self-doubt, career, explore page, women, girlboss]",,"28.02","5","2025-05-28","2025-05-28T17:30:55.000000+0530","3.87","2.35","668","0.48",,"106670","17937429855010247","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17937429855010247/500994865_17923235793075017_4525944095111174329_n.jpg","509","https://www.instagram.com/reel/DKMkPMbyHuI/","3642445572453464968_62271955016",,,"15986","14.99","105","49","IST","reel","zero1byzerodha","26380"
,"From becoming a household name in Indian television to ruling the digital space with millions of followers, @anushkasen0408 is not just a content creator, she’s a force of her own✨

In this episode of Girlboss, Anushka opens up about starting her career at the age of 8 and navigating the industry as a young artist in the spotlight💛

Catch her live on Zero1 Hustle⚡

[podcast, women, girl boss, explore page, trend]",,,"0","2025-05-03","2025-05-03T16:09:31.000000+0530","5.38","2.86","472","0.48",,"94848","18020066666686729","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18020066666686729/495298030_17920356183075017_8073972226269110476_n.jpg","454","https://www.instagram.com/p/DJMDl5VSpfN/","3624287598447073229_62271955016",,"73","8722","9.2","15","3","IST","carousel","zero1byzerodha","16370"
,"Joining us at the Zero1 Fest is indie musician @aanchalbordoloi 🎶

An active member of the Vienna Songwriter Circle in Austria, Aanchal brings to the stage a unique blend of folk, soul, and pop through her music. Opening for some of the biggest artists in the country, she is proof that the indie music scene in India is the biggest (read: coolest) it’s ever been. And that indie artists are still pushing the boundaries of creativity with every tune.

Anyway/Eitherway, we love her, and we’re sure you will too 💛
Catch her LIVE on stage at the Zero1 Fest on 14th March 🎤

[fest, music, explore page, bangalore, finance]","aanchalbordoloi","53.74","10","2025-03-12","2025-03-12T11:56:45.000000+0530","4.91","3.47","309","0.47",,"63052","18162484618337280","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18162484618337280/484399499_17914784082075017_5482465759024728610_n.jpg","288","https://www.instagram.com/p/DHFtVFnt12B/","3586472039507516801_62271955016",,"81","6172","9.79","5","6","IST","image","zero1byzerodha","8733"
"11427","Current status: In a toxic relationship with luxury brands🤕

[luxury, brands, exclusivity, money, explore page]",,"26.15","7","2025-05-06","2025-05-06T18:01:00.000000+0530","3.31","2.05","580","0.46",,"95426","18048652526106796","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18048652526106796/495778971_1195382855085977_7694539742429089403_n.jpg","430","https://www.instagram.com/reel/DJT8SwMNp5s/","3626507296449142380_62271955016",,,"14032","14.7","27","116","IST","reel","zero1byzerodha","22649"
,"What does your 0 to 1 money journey looks like?🫰

[rich, money, finance, explore page, dream]",,"23.38","10","2025-07-15","2025-07-15T18:42:07.000000+0530","6.33","2.47","713","0.45","737","123041","17885035554325944","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17885035554325944/519635267_17928617292075017_2035024036532730877_n.jpg","540","https://www.instagram.com/p/DMITFbMye4A/","3677273031434694144_62271955016",,"42","9674","7.86","62","101","IST","carousel","zero1byzerodha","24788"
,"Tell us in the comments below👇🏽

 [finance, work-life, corporate, red-flags, explore page]",,"9.5","27","2025-01-05","2025-01-05T14:25:24.000000+0530","2.16","1.74","304","0.45",,"57253","18043337375189786","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18043337375189786/472593374_17907029751075017_2394285268586984994_n.jpg","228","https://www.instagram.com/p/DEcB4G8vAjw/","3538711661004982512_62271955016",,"47","13242","23.13","31","18","IST","image","zero1byzerodha","16426"
,"Mentally I’m here 🙂🔪

[memes, explore page, fun, work-life, money]",,"14.73","8","2025-05-18","2025-05-18T20:51:34.000000+0530","4.19","2.41","465","0.43",,"101635","18502902628046354","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18502902628046354/499824108_17922046620075017_4576017879134861787_n.jpg","432","https://www.instagram.com/p/DJzLy2wvtyY/","3635301197503454360_62271955016",,"58","10781","10.61","12","13","IST","carousel","zero1byzerodha","18762"
"8185","What would you do if you became a billionaire overnight? 🤔

#zero1fest 

[fest, fun, explore page, finance, bangalore, billionaire]",,,"2","2025-03-31","2025-03-31T18:10:04.000000+0530","2.68","1.96","338","0.43",,"68742","18028488218378328","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18028488218378328/488408848_17916903780075017_7148452817062089533_n.jpg","296","https://www.instagram.com/reel/DH3SpsXthyA/","3600428457084198016_62271955016",,,"11473","16.69","9","31","IST","reel","zero1byzerodha","15686"
"7530","Space tech powers the invisible systems we rely on every day✨

At the Zero1 fest, @nambi661 Sir discussed how from predicting tsunamis to powering communication, space keeps us connected and safe.

[space, explore page, aliens, India, astronauts]",,,"0","2025-06-27","2025-06-27T17:30:48.000000+0530","3.64","2.48","556","0.43",,"118648","18098817199581497","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18098817199581497/511531763_17926620654075017_3930581943923064631_n.jpg","508","https://www.instagram.com/reel/DLZ0JmHiQ7n/","3664189129665089255_62271955016",,,"14955","12.6","36","12","IST","reel","zero1byzerodha","21922"
"11823","*proceeds to apply for a leave*

[GenZ, work life, explore page, Millennials]",,"27.22","6","2025-07-06","2025-07-06T16:00:03.000000+0530","3.3","1.72","589","0.43","339","120804","18334852609165759","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18334852609165759/516141411_17927609085075017_1850214326105152371_n.jpg","508","https://www.instagram.com/reel/DLw03EYhh40/","3670666179003162164_62271955016",,,"16373","13.55","26","49","IST","reel","zero1byzerodha","31380"
,"Money will come back, time won’t🫰

[time, money, explore page, tweet, value]",,,"2","2025-05-14","2025-05-14T17:36:51.000000+0530","5.37","4.03","461","0.43",,"96449","18067620169947330","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18067620169947330/497504626_17921585184075017_7192875353875446500_n.jpg","416","https://www.instagram.com/p/DJoiVH5yQjn/","3632304084650363111_62271955016",,"54","8179","8.48","21","22","IST","image","zero1byzerodha","10890"
,"Joining us this year at the Zero1 Fest is the queen of deadpan comedy, @uroojashfaq 🧡

Whether it’s the stage of Comicstaan, open mics, or YouTube, Urooj has proven time and again that her wit and humour are unmatched. Her take on observational comedy is refreshingly new. And she is easily one of the best comics in the country today. This is exactly why we’re so excited to have her at the Zero1 Fest ⭐

Catch her LIVE on 14th March at Chamara Vajra, Bangalore 🎤
Complete the mission on the Zero1 App now to earn your passes. Link in bio!

[fest, panelist, explore page, Bangalore, stand-up comedy]",,,"1","2025-02-27","2025-02-27T13:46:58.000000+0530","3.85","2.78","274","0.43",,"59957","18041012060123934","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18041012060123934/482256185_17913226218075017_1145768748794836216_n.jpg","254","https://www.instagram.com/p/DGkbm9YMDD4/","3577105428538994936_62271955016",,"88","6653","11.1","1","18","IST","image","zero1byzerodha","9218"
,"Joining us at the Zero1 Fest this year is the Investor at Rainmatter Health - @kmr_dilip ✨

An athlete to the core, Dilip has spent his time as an investor supporting many health and fitness startups in India. He’s been a vocal advocate for work-life balance discussing the challenges of balancing hustle and health in his own podcast- The Other Side. His take on the industry and its norms is fascinating. Which is why we’re so excited to have him at the fest 💛

Catch him LIVE on 14th March! ⚡

[fest, panelist, Bangalore, explore page, finance]","kmr_dilip",,"3","2025-03-10","2025-03-10T19:48:20.000000+0530","4.4","3.07","283","0.43",,"62489","18038168819389060","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18038168819389060/483536174_17914593291075017_3563371640290478472_n.jpg","267","https://www.instagram.com/p/DHBZtTyM-wl/","3585259843146214437_62271955016",,"87","6232","9.97","4","9","IST","image","zero1byzerodha","8919"
"7929","Decisions hit harder when they’re yours✨

In this episode of Girlboss, we sit down with India’s most iconic mentalist, @thesuhanishah, to talk about everything from mind reading and body language to the psychology behind human behaviour.

Episode now live on Zero1 Hustle's Girlboss⚡
Link in bio🔗

[girl boss, podcast, explore page, women, mentalist]",,,"3","2025-06-13","2025-06-13T17:30:33.000000+0530","3.12","2","567","0.42",,"112295","17925530442081152","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17925530442081152/506309829_17925088638075017_5268518686019176356_n.jpg","469","https://www.instagram.com/reel/DK1w7-yNh_C/","3654041900777086914_62271955016",,,"16813","14.97","53","42","IST","reel","zero1byzerodha","26245"
,"Tag that one friend, you want these gifts from🤭

[gifts, joys, explore page, adult, money, trend]",,"9.28","10","2025-07-19","2025-07-19T18:26:41.000000+0530","8.39","3.04","669","0.42","605","123995","18065652769933352","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18065652769933352/521094539_17929053204075017_3843795945381508672_n.jpg","507","https://www.instagram.com/p/DMSkf9_y2CF/","3680164372061839493_62271955016",,"27","6866","5.54","59","93","IST","carousel","zero1byzerodha","18942"
"8174","Investments are subjected to market risks 🥲✌️

[markets, finance, portfolio, money, explore page]",,"18.36","6","2025-02-20","2025-02-20T18:51:01.000000+0530","3.38","2.18","278","0.42",,"59496","18033792293253476","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18033792293253476/481230424_17912418408075017_7220166690453729245_n.jpg","246","https://www.instagram.com/reel/DGS78CoMzp2/","3572181065192913526_62271955016",,,"7629","12.82","6","20","IST","reel","zero1byzerodha","11861"
"7277","It’s not the world that changes, it’s the way you see it😶‍🌫️

[finance, money, trend, explore page, top 10%]",,,"2","2025-02-09","2025-02-09T14:29:27.000000+0530","2.72","1.47","316","0.42",,"59071","18070111012768855","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18070111012768855/476296069_17911088046075017_2719835079644328653_n.jpg","244","https://www.instagram.com/reel/DF2JKrAvidA/","3564076470907053888_62271955016",,,"9570","16.2","14","56","IST","reel","zero1byzerodha","17635"
,"Dive into the realities of the culinary business with @vickythechef 
Episode 2 of ‘The How’ now live on Zero1 Hustle⚡

[podcast, new channel, explore page, money conversation]","vickythechef",,"4","2025-01-24","2025-01-24T18:19:23.000000+0530","4.87","2.76","252","0.42",,"58355","18083228164595268","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18083228164595268/474770407_17909286909075017_8172276156507500943_n.jpg","243","https://www.instagram.com/p/DFNXwbZSLVz/","3552600164085052787_62271955016",,"24","5153","8.83","4","1","IST","carousel","zero1byzerodha","9091"
"6740","Hustle 🤝 Enjoyment is the perfect balance

#zero1fest 

[fest, explore page, Bangalore, finance, hustle]",,,"5","2025-03-28","2025-03-28T18:44:54.000000+0530","3.4","2.53","321","0.41",,"68235","17873241111224827","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17873241111224827/486947908_17916556440075017_8509226428144278196_n.jpg","277","https://www.instagram.com/reel/DHvoqJNMHl5/","3598273445255739769_62271955016",,,"8605","12.61","11","28","IST","reel","zero1byzerodha","11600"
"12004","Pro tip: before you fix a wedding date, fix your CIBIL score🥲

[fest, panel, explore page, cibil score, finance]","prateek_learnapp",,"0","2025-05-15","2025-05-15T18:00:07.000000+0530","2.31","1.63","516","0.41",,"96668","18405360151111736","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18405360151111736/497754965_17921800233075017_8850415997448606857_n.jpg","401","https://www.instagram.com/reel/DJrJPfBsO4U/","3633038170929557012_62271955016",,,"18649","19.29","30","85","IST","reel","zero1byzerodha","26362"
,"*proceeds to mark 14th March on the calendar*🫶🏼

[fest, explore page, bangalore, finance]",,,"5","2025-02-05","2025-02-05T19:18:58.000000+0530","4.93","3.75","268","0.41",,"59020","18097442959507311","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18097442959507311/476421962_17910646752075017_3961778544781601561_n.jpg","236","https://www.instagram.com/p/DFsYHWFNBUf/","3561327463205442847_62271955016",,"43","5168","8.76","14","13","IST","image","zero1byzerodha","6793"
,"Courage requires persistence🙌

[chess, decisions, money, podcast, target, explore page]",,,"2","2025-07-18","2025-07-18T14:27:21.000000+0530","7.09","2.96","559","0.4","654","123723","17863960278429321","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17863960278429321/521470264_17928922779075017_2031396293788230520_n.jpg","493","https://www.instagram.com/p/DMPkUHxSE8J/","3679319132991934217_62271955016",,"39","7615","6.15","45","19","IST","carousel","zero1byzerodha","18216"
,"From child prodigy to Grandmaster at 18, @viditchess ‘s story is one of grit, strategy and relentless focus♟️

In this episode of ‘The How’, he talks about the mindset it takes to win globally, the sacrifices no one sees and how young chess players in India can find their way💸

Episode live on Zero1 Hustle⚡️

[chess, hustle, podcast, business, finance]",,,"1","2025-04-23","2025-04-23T12:44:34.000000+0530","5.82","3.18","381","0.4",,"92613","18046044683615082","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18046044683615082/491510962_17919258210075017_4788908532878594821_n.jpg","370","https://www.instagram.com/p/DIx8MGYSFkF/","3616936690029451525_62271955016",,"36","6542","7.06","10","0","IST","carousel","zero1byzerodha","11991"
"10080","The future belongs to brands that feel genuine✨

[podcast, girl boss, women, explore page, brands]",,,"2","2025-07-28","2025-07-28T17:30:10.000000+0530","3.18","2.3","673","0.4","350","126017","18013674452762487","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18013674452762487/524950778_17930093256075017_1697333683231748395_n.jpg","501","https://www.instagram.com/reel/DMpos11I3xf/","3686656773296716895_62271955016",,,"18307","14.53","80","90","IST","reel","zero1byzerodha","25375"
,"At the end of the day, age is just a number⚡

[actor, explore page, panel, health, fest, bangalore]",,,"2","2025-07-29","2025-07-29T14:59:14.000000+0530","6.22","3.15","569","0.39","199","126168","17911495410191896","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17911495410191896/524704063_17930182311075017_3551625219080760995_n.jpg","490","https://www.instagram.com/p/DMr8tSTPrLj/","3687307714750231267_62271955016",,"29","8439","6.69","33","44","IST","carousel","zero1byzerodha","16655"
"9070","To having faith in the right relationSIPs 🤝

[SIPs, market, dips, finance, money, explore page]","prateek_learnapp",,"0","2025-05-07","2025-05-07T17:30:50.000000+0530","2.97","2","469","0.38",,"95616","18504028204011369","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18504028204011369/499626723_17922462591075017_6235657485951720963_n.jpg","361","https://www.instagram.com/reel/DJWfhU5Rbn8/","3627225179513797116_62271955016",,,"13046","13.64","27","81","IST","reel","zero1byzerodha","19412"
,"Joining us at the Zero1 Fest this year is the one and only Rashmi Daga , the founder of @freshmenu ✨

Rashmi is one of the most dynamic entrepreneurs in India’s startup ecosystem. She redefined the food-tech industry by launching FreshMenu in 2014, long before cloud kitchens became the next big thing. In start-up culture, she’s seen as a grit-and-grind entrepreneur, known for her resilience, vision, and ability to adapt to market shifts.

She’s proof that taking risks, trusting your instincts, and staying ahead of market trends is the real recipe for success. This is why we had no doubts in our mind while inviting her as a panellist for this year’s Zero1 Fest

Catch her live at the Zero1 Fest on 14th March!

[fest, bangalore, explore page, panellist, finance]","freshmenu",,"7","2025-03-12","2025-03-12T21:26:50.000000+0530","3.5","2.43","251","0.38",,"63052","17956903481914144","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17956903481914144/483546799_17914828926075017_3673848619329378878_n.jpg","231","https://www.instagram.com/p/DHGukdBPA6z/","3586758968447078067_62271955016",,"82","7030","11.15","8","5","IST","image","zero1byzerodha","10117"
